population,frequency,SNR_median,variance,variance_smoothed,slope,intercept,equation
18-25,0.0,12.741673828699362,616.306828368928,4.680256718722873,-0.040707098302973824,12.741673828699362,y = -0.040707x + 12.741674
18-25,39.06,11.244240862479483,69.49157483675639,5.423225850114193,-0.035995846569531184,12.65023862948537,y = -0.035996x + 12.650239
18-25,78.12,9.927376106127014,93.49448370318844,6.030245497678213,-0.031461414233982146,12.385141786085699,y = -0.031461x + 12.385142
18-25,117.19,8.783608405965184,96.48686518506402,6.486118666694531,-0.027125249046649508,11.96241634174204,y = -0.027125x + 11.962416
18-25,156.25,7.805466608317239,95.98595622616804,6.786237049737422,-0.022987644060177427,11.397285992719961,y = -0.022988x + 11.397286
18-25,195.31,6.9854795595064205,82.57308302430245,6.934970526836112,-0.019029308849258703,10.702093870855137,y = -0.019029x + 10.702094
18-25,234.38,6.316176105855971,77.10432022065844,4.650442736084532,-0.015267289225525813,9.89452335453471,y = -0.015267x + 9.894523
18-25,273.44,5.790085093689125,70.97848655183707,2.9215113484802018,-0.011700079774713646,8.989354907286824,y = -0.011700x + 8.989355
18-25,312.5,5.399735369329135,62.996892249952325,1.6794008600754016,-0.008319545018694505,7.999593187671168,y = -0.008320x + 7.999593
18-25,351.56,5.137655779099231,67.13024294793122,0.8590197639816877,-0.00513151853682893,6.94169243590681,y = -0.005132x + 6.941692
18-25,390.62,4.996375169322664,69.53178196110522,0.3989605503698903,-0.002134426917436132,5.830125011811566,y = -0.002134x + 5.830125
18-25,429.69,4.968422386322669,76.41361739764886,0.24149970647011515,0.0006714478798295683,4.679907946838702,y = 0.000671x + 4.679908
18-25,468.75,5.046326276422492,75.27663829719332,0.3325977165717421,0.003286022232548644,3.5060033549153147,y = 0.003286x + 3.506003
18-25,507.81,5.222615685945372,70.41106188909794,0.6218990620234285,0.005707758091873206,2.324159049311239,y = 0.005708x + 2.324159
18-25,546.88,5.489819461214548,76.1263929741156,1.0627322212331038,0.007939851821307279,1.1476732971780237,y = 0.007940x + 1.147673
18-25,585.94,5.840466448553267,90.5408906668849,1.6121096696679742,0.00998183138402481,-0.008287832602230871,y = 0.009982x + -0.008288
18-25,625.0,6.2670854942847685,96.31510316558922,2.230727879854519,0.011830674644914524,-1.1270861587868088,y = 0.011831x + -1.127086
18-25,664.06,6.76220544473229,88.068015785124,2.8829673213784988,0.013489555764352786,-2.1956689561438214,y = 0.013490x + -2.195669
18-25,703.12,7.318355146219077,91.83901810544688,3.5368924608849377,0.014953779097544435,-3.195946012846366,y = 0.014954x + -3.195946
18-25,742.19,7.9280634450683705,99.62287392657456,4.164251762078143,0.01622679261995435,-4.1152997695355475,y = 0.016227x + -4.115300
18-25,781.25,8.583859187603414,90.16663681777274,4.74047768572071,0.017324146790100727,-4.950630492162778,y = 0.017324x + -4.950630
18-25,820.31,9.278271220147436,94.62375560237842,4.9982767615927655,0.018179214311737156,-5.634320071913669,y = 0.018179x + -5.634320
18-25,859.38,10.003828389023703,107.66200407822599,5.117932760115444,0.019005258127394342,-6.328910340496446,y = 0.019005x + -6.328910
18-25,898.44,10.75305954055543,100.50826454381792,5.262514941119447,0.01905660457218679,-6.368156271280071,y = 0.019057x + -6.368156
18-25,937.5,11.51849352106587,97.01589424897044,5.390170103681288,0.021102051083256933,-8.264679369487503,y = 0.021102x + -8.264679
18-25,976.56,12.29265917687687,85.4262999721791,5.443421606007516,0.014784011088751672,-2.1448146919544637,y = 0.014784x + -2.144815
18-25,1015.62,12.713317175925491,82.42051160788803,5.373903729035346,0.011530234428066718,1.0029804860923708,y = 0.011530x + 1.002980
18-25,1054.69,13.34918797707607,88.54979110629246,5.148964901684116,0.020227739032791455,-7.984806103418752,y = 0.020228x + -7.984806
18-25,1093.75,14.199456499579306,92.68279507868962,4.782627494670462,0.0216899233664502,-9.5238971824756,y = 0.021690x + -9.523897
18-25,1132.81,14.988752406621286,99.486712798189,4.316249450948957,0.01893917499335969,-6.4657344176065035,y = 0.018939x + -6.465734
18-25,1171.88,15.683641985094102,96.23448442107846,3.7851112941892007,0.01653272686787119,-3.6907299768267876,y = 0.016533x + -3.690730
18-25,1210.94,16.272820562185238,81.63299471728992,3.228737477913269,0.013538657190574538,-0.12168097616909179,y = 0.013539x + -0.121681
18-25,1250.0,16.74541008856178,81.23805495022238,2.4591837655048487,0.010861653852755334,3.1683427726176117,y = 0.010862x + 3.168343
18-25,1289.06,17.134399759901974,83.9550373763741,1.6759286198434016,0.009188244888168667,5.290200804359273,y = 0.009188x + 5.290201
18-25,1328.12,17.461879657521358,89.0827654542727,1.0654753108889718,0.007413751307287095,7.615528271287223,y = 0.007414x + 7.615528
18-25,1367.19,17.705488912544094,80.74410084744837,0.62695143640166,0.005014705978866109,10.849433045298138,y = 0.005015x + 10.849433
18-25,1406.25,17.858658746515395,90.3416147876606,0.33553096279810773,0.002996897123888723,13.644272166046878,y = 0.002997x + 13.644272
18-25,1445.31,17.9501785997397,95.64556724545177,0.16080765278389164,0.0017910762779295864,15.36151814448529,y = 0.001791x + 15.361518
18-25,1484.38,17.99735860381679,90.08856336606397,0.0696766157800863,0.0004908163477478156,17.268800633546885,y = 0.000491x + 17.268801
18-25,1523.44,17.987654193750874,84.04153172217227,0.04068302255290771,-0.0008771768782418881,19.323980537139697,y = -0.000877x + 19.323981
18-25,1562.5,17.93159516636635,82.86870648037525,0.05769381044372501,-0.0020330640921103144,21.108257810288716,y = -0.002033x + 21.108258
18-25,1601.56,17.83629810414525,78.43148023811467,0.10397679673038485,-0.00261545842809626,22.025111704247095,y = -0.002615x + 22.025112
18-25,1640.62,17.730076105911998,77.6410304874124,0.16575811048954256,-0.0029827566082815888,22.623646252590937,y = -0.002983x + 22.623646
18-25,1679.69,17.599200887900277,81.64052080408048,0.23085632422874855,-0.003661065826480045,23.748656545980545,y = -0.003661x + 23.748657
18-25,1718.75,17.442657138324993,84.01463193192043,0.29780093270344854,-0.004445662247698035,25.08363912655599,y = -0.004446x + 25.083639
18-25,1757.81,17.252456794036366,91.00419323595993,0.3636729772016989,-0.005187936017129722,26.37186260430716,y = -0.005188x + 26.371863
18-25,1796.88,17.04311705814203,79.19846316668044,0.4183465616825181,-0.0054850659409544575,26.899122346124276,y = -0.005485x + 26.899122
18-25,1835.94,16.83291897891036,75.1726521345771,0.45976751858815323,-0.005090272869666247,26.17835455124541,y = -0.005090x + 26.178355
18-25,1875.0,16.635717117033558,87.68496438398388,0.48371210580986485,-0.005444160637866932,26.843518313034053,y = -0.005444x + 26.843518
18-25,1914.06,16.399980180749637,94.7672646834683,0.4922530036637179,-0.0063849123945895914,28.62108559873779,y = -0.006385x + 28.621086
18-25,1953.12,16.157278420800395,83.77078122057661,0.48989462976656634,-0.005762633426874676,27.412393019497863,y = -0.005763x + 27.412393
18-25,1992.19,15.950734784477975,85.31710579057894,0.4801427292212246,-0.005064935332672193,26.04104830487419,y = -0.005065x + 26.041048
18-25,2031.25,15.75374481868035,88.16063936066332,0.46199430840892425,-0.004966937612936071,25.842836844956743,y = -0.004967x + 25.842837
18-25,2070.31,15.561999365782238,76.68976586204079,0.4329800513983679,-0.004924105206039519,25.756423614897912,y = -0.004924x + 25.756424
18-25,2109.38,15.364871684521077,75.37161739192102,0.3921259787481314,-0.005200112016913711,26.33388397075852,y = -0.005200x + 26.333884
18-25,2148.44,15.159267933586767,77.62779260862442,0.3564889813521997,-0.005203373234339553,26.338403125171236,y = -0.005203x + 26.338403
18-25,2187.5,14.966393123285307,73.5564871955377,0.32880235177306705,-0.004591507275817856,25.01031528913687,y = -0.004592x + 25.010315
18-25,2226.56,14.802563931231152,75.47599359026813,0.30410239686719237,-0.0038272184270290895,23.32409539211704,y = -0.003827x + 23.324095
18-25,2265.62,14.664795465354244,82.50560788697055,0.2820434691241884,-0.003263801652860302,22.059329766107602,y = -0.003264x + 22.059330
18-25,2304.69,14.534480395930263,85.17572300029997,0.2623676493866355,-0.0037052044514914034,23.073828043237988,y = -0.003705x + 23.073828
18-25,2343.75,14.377025187431785,81.69158104792297,0.24330353338172736,-0.004015161612367384,23.78756021641784,y = -0.004015x + 23.787560
18-25,2382.81,14.227733583997987,83.1742642424242,0.23103770250375813,-0.003793812073868312,23.267666931732137,y = -0.003794x + 23.267667
18-25,2421.88,14.076831525061214,80.73979955295523,0.22663780529649852,-0.003862937557850267,23.43240273766762,y = -0.003863x + 23.432403
18-25,2460.94,13.926221998231629,78.02927057605766,0.2237949007214647,-0.003909025848216017,23.546100069140355,y = -0.003909x + 23.546100
18-25,2500.0,13.779456273073666,76.53277271254404,0.21933785611649892,-0.0033408401543197786,22.131556658873112,y = -0.003341x + 22.131557
18-25,2539.06,13.661170241679987,83.6916192872924,0.21691123417759997,-0.0030848913034482663,21.493894354613342,y = -0.003085x + 21.493894
18-25,2578.12,13.526712383064858,74.34573413114038,0.2125460488529706,-0.003731567750843526,23.14714183286957,y = -0.003732x + 23.147142
18-25,2617.19,13.379504292281394,81.67162683713818,0.20466048915335514,-0.003619216701402665,22.851682051025435,y = -0.003619x + 22.851682
18-25,2656.25,13.248342997574841,78.3660201020102,0.19555901582222027,-0.0031687233829365115,21.66526448349995,y = -0.003169x + 21.665264
18-25,2695.31,13.11432127567856,72.70976240133099,0.18906251146153516,-0.004073248952936957,24.092989911019068,y = -0.004073x + 24.092990
18-25,2734.38,12.945785295248672,79.45030286037691,0.18642133804226635,-0.0037726248721308402,23.2615752931058,y = -0.003773x + 23.261575
18-25,2773.44,12.831254275293528,87.64877596268717,0.18277044830528627,-0.00257353696445403,19.968804633988913,y = -0.002574x + 19.968805
18-25,2812.5,12.728025210082551,88.94989178436033,0.178803314019437,-0.0026582722136873497,20.20441581107822,y = -0.002658x + 20.204416
18-25,2851.56,12.620051643297362,85.59879577912334,0.1789618372958015,-0.0030147744877218018,21.216861981505343,y = -0.003015x + 21.216862
18-25,2890.62,12.490475888467136,82.20753305430546,0.18172127951312358,-0.0035275854126464046,22.687384833971088,y = -0.003528x + 22.687385
18-25,2929.69,12.349996828918814,70.8239418228187,0.18401231819927877,-0.0036136293052234387,22.93681046813887,y = -0.003614x + 22.936810
18-25,2968.75,12.213464064869806,79.24749140877722,0.19364443266242168,-0.0032909973382812896,21.983612412892384,y = -0.003291x + 21.983612
18-25,3007.81,12.087860653694037,73.67191481439059,0.20929567806303204,-0.00335572813310897,22.18125328974053,y = -0.003356x + 22.181253
18-25,3046.88,11.94519558766764,77.06281435234429,0.2289267314726669,-0.003887532293296187,23.790039981465927,y = -0.003888x + 23.790040
18-25,3085.94,11.79604260572016,83.98322958323111,0.24594592511588012,-0.003504443766976384,22.610545803983264,y = -0.003504x + 22.610546
18-25,3125.0,11.669862171282249,80.21881104137687,0.2610066111240653,-0.0032416524226224694,21.800025991977463,y = -0.003242x + 21.800026
18-25,3164.06,11.526032526216692,73.33803974033768,0.2780762133397394,-0.004267047886886058,25.02722806319739,y = -0.004267x + 25.027228
18-25,3203.12,11.338791705360068,72.71991754657284,0.2925436774480555,-0.005117995194363489,27.732344472329643,y = -0.005118x + 27.732344
18-25,3242.19,11.143267910936663,80.04844484330246,0.30030027103640405,-0.004655300372093994,26.236636224336088,y = -0.004655x + 26.236636
18-25,3281.25,10.978127024393384,88.3285338352016,0.30104811665469516,-0.0039576303387431795,23.964101573394444,y = -0.003958x + 23.964102
18-25,3320.31,10.820074067361535,92.69337774650192,0.29379208336707724,-0.004337054123557537,25.22043824435086,y = -0.004337x + 25.220438
18-25,3359.38,10.643703821149867,81.18994643782555,0.2760743039105566,-0.0043759058151982,25.344034298610396,y = -0.004376x + 25.344034
18-25,3398.44,10.484293755236722,78.38122457545755,0.25181670587119603,-0.003945317840916845,23.892219718522163,y = -0.003945x + 23.892220
18-25,3437.5,10.332607760083963,76.79665121675804,0.23086396727937264,-0.003736529508223777,23.176927944603197,y = -0.003737x + 23.176928
18-25,3476.56,10.196660400007874,84.58680835610839,0.21635020909642028,-0.0032002196737186267,21.322416108871103,y = -0.003200x + 21.322416
18-25,3515.62,10.077074339168455,70.41328493794829,0.20287088505290032,-0.003088814601472252,20.936172728396333,y = -0.003089x + 20.936173
18-25,3554.69,9.95169686742506,76.90868818072707,0.18877610400196654,-0.0032564112142605033,21.52722924664473,y = -0.003256x + 21.527229
18-25,3593.75,9.824000543612526,73.84557614161419,0.17817464335135627,-0.0033203807943016374,21.756619023134036,y = -0.003320x + 21.756619
18-25,3632.81,9.691417132889763,73.9030342710635,0.16661660925652977,-0.0034528286296770876,22.234887507066983,y = -0.003453x + 22.234888
18-25,3671.88,9.5573300641,76.36822003327613,0.15704792243958327,-0.003347261410823918,21.84807229327613,y = -0.003347x + 21.848072
18-25,3710.94,9.433646288703061,78.84593675285703,0.14736948059112168,-0.0029535196915301066,20.393980652789793,y = -0.002954x + 20.393981
18-25,3750.0,9.3218998165293,78.87220524234242,0.13598041009583142,-0.002920860097302939,20.27512518141532,y = -0.002921x + 20.275125
18-25,3789.06,9.211866633444759,82.47768429097457,0.1251217718551004,-0.0023968076042275685,18.29351445431927,y = -0.002397x + 18.293514
18-25,3828.12,9.12916645903538,83.64204744183509,0.1159914826720976,-0.0022947787249511264,17.913854791595284,y = -0.002295x + 17.913855
18-25,3867.19,9.026959500780396,85.67985006136976,0.11262531603362771,-0.0026236825206949212,19.173238307986587,y = -0.002624x + 19.173238
18-25,3906.25,8.932572198689757,78.50155239233017,0.11411262420805461,-0.002307809254372005,17.9474520985804,y = -0.002308x + 17.947452
18-25,3945.31,8.840335228429964,87.5034817870878,0.11983040390244995,-0.002478741932664205,18.619740562789378,y = -0.002479x + 18.619741
18-25,3984.38,8.740782237422255,81.13441686414099,0.1280485503115461,-0.002505631396388608,18.724169860565098,y = -0.002506x + 18.724170
18-25,4023.44,8.637867335612485,82.51232038949352,0.13970286485909741,-0.0030472653761466242,20.89835674061586,y = -0.003047x + 20.898357
18-25,4062.5,8.506312374005216,85.27721841556888,0.1513804340343076,-0.003313745149488699,21.968402043803053,y = -0.003314x + 21.968402
18-25,4101.56,8.38499614940218,80.19686814745097,0.16707364092417504,-0.0031195041188559008,21.17982946313679,y = -0.003120x + 21.179829
18-25,4140.62,8.259345285282963,82.19679398876256,0.18170677518865447,-0.0031765247592853677,21.412127234075143,y = -0.003177x + 21.412127
18-25,4179.69,8.135917461323205,83.08667745901866,0.1962308304224088,-0.003302483642990532,21.9392753190943,y = -0.003302x + 21.939275
18-25,4218.75,8.001102742983054,79.78909475411179,0.20959654663584854,-0.003445488756251297,22.536758433418214,y = -0.003445x + 22.536758
18-25,4257.81,7.862649210626731,86.12932579330652,0.22049751461620634,-0.003903906239567294,24.484740236518753,y = -0.003904x + 24.484740
18-25,4296.88,7.703028154657193,69.67152153833561,0.23667556107149568,-0.0038291834090167223,24.15656976119297,y = -0.003829x + 24.156570
18-25,4335.94,7.564257967336998,72.73520813026761,0.2569961565386996,-0.003693958780278192,23.581041601096423,y = -0.003694x + 23.581042
18-25,4375.0,7.407420326620353,80.15303780596244,0.2764437567766156,-0.004099115727692263,25.341051635274003,y = -0.004099x + 25.341052
18-25,4414.06,7.2529784366568375,79.02766614843303,0.29071327090234544,-0.0038173763642643556,24.103106751101564,y = -0.003817x + 24.103107
18-25,4453.12,7.09977372080825,75.31688694351261,0.3012179397001213,-0.004260150383000205,26.070734594354125,y = -0.004260x + 26.070735
18-25,4492.19,6.9160746562768,80.76729883124675,0.3123123149470763,-0.005014131149361106,29.44050446412526,y = -0.005014x + 29.440504
18-25,4531.25,6.721168656140919,76.08989438643863,0.3223517415908344,-0.00475849066374056,28.283079476215327,y = -0.004758x + 28.283079
18-25,4570.31,6.548489999772734,74.11039430733987,0.3311775357191351,-0.004184214682931883,25.671648207323152,y = -0.004184x + 25.671648
18-25,4609.38,6.389588665654198,74.74373821782193,0.34248701660766423,-0.0039685347611590266,24.68207342304539,y = -0.003969x + 24.682073
18-25,4648.44,6.22685621418306,80.6975923475984,0.35667427164829296,-0.004641557798789867,27.802859148389828,y = -0.004642x + 27.802859
18-25,4687.5,6.036451788261772,83.104250194474,0.3693498293821028,-0.004587882076893901,27.54214902370193,y = -0.004588x + 27.542149
18-25,4726.56,5.8693584226136455,81.1717007590759,0.3861786805694374,-0.004464501571776741,26.971092971710718,y = -0.004465x + 26.971093
18-25,4765.62,5.677907766879676,82.19697071161657,0.4086444055884201,-0.005092054906513573,29.94470647045889,y = -0.005092x + 29.944706
18-25,4804.69,5.4759018324304485,86.23047341706898,0.4311273123592464,-0.005382722150191309,31.338213120233128,y = -0.005383x + 31.338213
18-25,4843.75,5.260992094950575,89.245717184082,0.4486968938263347,-0.005394347028817457,31.38986051578513,y = -0.005394x + 31.389861
18-25,4882.81,5.056543749574714,84.83251591659177,0.4554477457054299,-0.005248651858634924,30.684713531435907,y = -0.005249x + 30.684714
18-25,4921.88,4.847104011415323,86.63498669967005,0.458790400049973,-0.005395519208827797,31.40320209496068,y = -0.005396x + 31.403202
18-25,4960.94,4.63803959319523,80.76775344325347,0.45468549659769264,-0.005308319653873866,30.972294896884247,y = -0.005308x + 30.972295
18-25,5000.0,4.430491970372538,81.16936252025211,0.44690577408673865,-0.005369054790329963,31.27576592202235,y = -0.005369x + 31.275766
18-25,5039.06,4.225053568596758,91.04187501977472,0.43469682615287575,-0.0049348179127991915,29.09189712026665,y = -0.004935x + 29.091897
18-25,5078.12,4.042713424992167,84.56510982625527,0.4193478970725633,-0.004674971974784456,27.78278210958461,y = -0.004675x + 27.782782
18-25,5117.19,3.8515408050007975,86.46961283282863,0.39640965525996374,-0.005049080592940035,29.688645524387614,y = -0.005049x + 29.688646
18-25,5156.25,3.6522656232299986,82.44686825628023,0.36451782074784594,-0.005113281987345751,30.017625870481528,y = -0.005113x + 30.017626
18-25,5195.31,3.4567496432531257,86.10479357963074,0.3299377538527365,-0.00481969328161456,28.496550346158067,y = -0.004820x + 28.496550
18-25,5234.38,3.277485786767155,85.98346632326866,0.29378365379567395,-0.004389422110285552,26.253389092403644,y = -0.004389x + 26.253389
18-25,5273.44,3.113216267638768,81.63456048904897,0.25912656089382313,-0.004004103587459876,24.228616289893175,y = -0.004004x + 24.228616
25-35,0.0,12.070038418850833,639.5006364592696,4.478521511851985,-0.039428921333906616,12.070038418850833,y = -0.039429x + 12.070038
25-35,39.06,10.617103047895482,61.493667933050936,5.2145968264370675,-0.03499316335501253,11.98393600854227,y = -0.034993x + 11.983936
25-35,78.12,9.334260725480299,82.56575842194657,5.828360506909012,-0.030719599852075265,11.734075865924417,y = -0.030720x + 11.734076
25-35,117.19,8.214622707718764,91.9366403801088,6.303771761467042,-0.02662926329734905,11.335306073535099,y = -0.026629x + 11.335306
25-35,156.25,7.251300250724354,87.59724176939775,6.634452492290794,-0.02272242982516633,10.801679910906593,y = -0.022722x + 10.801680
25-35,195.31,6.437404610610541,78.77110074860808,6.8222767569436815,-0.018980103201388564,10.144408566873741,y = -0.018980x + 10.144409
25-35,234.38,5.766047043490803,72.97446812504027,4.662481467577843,-0.015419174869593964,9.379993249426237,y = -0.015419x + 9.379993
25-35,273.44,5.230338805478615,72.88771177154774,3.0041893351330695,-0.012038143482250989,8.522048759265326,y = -0.012038x + 8.522049
25-35,312.5,4.823391152687452,69.68125664072406,1.7872924376407375,-0.008828857253886751,7.582409044527061,y = -0.008829x + 7.582409
25-35,351.56,4.53831534123079,67.35963346763273,0.9548148694262764,-0.005797231207872088,6.576389944670302,y = -0.005797x + 6.576390
25-35,390.62,4.368222627222108,75.49782380130299,0.4529127411091687,-0.0029413980578925202,5.517191536596084,y = -0.002941x + 5.517192
25-35,429.69,4.30622426677488,72.83382695052991,0.23087417960294782,-0.0002620474530114534,4.4188234368593715,y = -0.000262x + 4.418823
25-35,468.75,4.345431516002579,75.61989190914369,0.24111932811520004,0.0022406687531471062,3.2951180379648726,y = 0.002241x + 3.295118
25-35,507.81,4.478955631018688,79.18963112570667,0.4392003461475632,0.004565990277889152,2.160300108003798,y = 0.004566x + 2.160300
25-35,546.88,4.699907867936677,77.10514657085115,0.7838014094957296,0.006716266798108923,1.026915881386869,y = 0.006716x + 1.026916
25-35,585.94,5.001399482870018,84.8247961565584,1.236738710249437,0.008691119197947222,-0.09107489997517781,y = 0.008691x + -0.091075
25-35,625.0,5.376541731932199,91.15782327779336,1.7629604567924848,0.010488063168590814,-1.17849774843706,y = 0.010488x + -1.178498
25-35,664.06,5.818445871236689,91.42011572076629,2.330546873802717,0.012109806957694959,-2.2231925370902257,y = 0.012110x + -2.223193
25-35,703.12,6.320223156896958,89.14454299808642,2.9107102022520346,0.013552081117738347,-3.2085161186072284,y = 0.013552x + -3.208516
25-35,742.19,6.8749848450264945,91.17640472728054,3.4777946994063895,0.014818176715452103,-4.122917731414903,y = 0.014818x + -4.122918
25-35,781.25,7.475842191738759,90.7465658876013,4.009276638824987,0.015921679941086633,-4.9629702622351735,y = 0.015922x + -4.962970
25-35,820.31,8.115906453147243,87.16826143121276,4.283311556028065,0.016803982792148325,-5.668568671079948,y = 0.016804x + -5.668569
25-35,859.38,8.78828888536541,82.34680531571802,4.434813689314866,0.01765143381248508,-6.381000304408017,y = 0.017651x + -6.381000
25-35,898.44,9.48610074450675,77.3885739982371,4.596175006462474,0.01781484315093388,-6.519466936018286,y = 0.017815x + -6.519467
25-35,937.5,10.202453286684726,89.18439901489914,4.7351610543013605,0.01970397095085428,-8.270019479741158,y = 0.019704x + -8.270019
25-35,976.56,10.930457768011596,95.49313341796902,4.789711806865412,0.014302992208847884,-3.0372723034608917,y = 0.014303x + -3.037272
25-35,1015.62,11.351172619990066,93.5891444213445,4.718780122000261,0.011311351558250513,-0.13686224960031979,y = 0.011311x + -0.136862
25-35,1054.69,11.94976556660261,87.6651754638488,4.530955271769761,0.018726502668559426,-7.800889532900333,y = 0.018727x + -7.800890
25-35,1093.75,12.737140818590099,93.94132476877435,4.255458504521641,0.02022075783744519,-9.379313066115575,y = 0.020221x + -9.379313
25-35,1132.81,13.475855851773105,85.64521989293318,3.909891787782178,0.01760170140182072,-6.463527513223426,y = 0.017602x + -6.463528
25-35,1171.88,14.110543840175945,88.91198353471054,3.5191664133423037,0.01484439881343227,-3.2853102413090642,y = 0.014844x + -3.285310
25-35,1210.94,14.644858773696454,90.27601586395215,3.1109380682380756,0.012793027482896433,-0.8467299264421531,y = 0.012793x + -0.846730
25-35,1250.0,15.124635439079531,86.43188993034192,2.5127039900938377,0.011870710832830693,0.2862468980411652,y = 0.011871x + 0.286247
25-35,1289.06,15.567269700331153,81.55119558790008,1.8726680915262146,0.010569822475696437,1.942134339809904,y = 0.010570x + 1.942134
25-35,1328.12,15.944123536205083,80.07597086878921,1.3469909063183552,0.008790713329325947,4.269001349260707,y = 0.008791x + 4.269001
25-35,1367.19,16.254547554869117,95.13919870186827,0.9415239092607612,0.007047742371658214,6.618944661761724,y = 0.007048x + 6.618945
25-35,1406.25,16.49445989716449,88.71727230193709,0.6318665245649112,0.005280509389045564,9.068743568819166,y = 0.005281x + 9.068744
25-35,1445.31,16.672924641552797,89.87024149764588,0.39296156932731247,0.003963636868141117,10.94424063965976,y = 0.003964x + 10.944241
25-35,1484.38,16.805632517155853,93.30390040053312,0.2194453710756486,0.0027620489180965116,12.705702344111753,y = 0.002762x + 12.705702
